user_id,mois,depenses_mensuelles,profil,salaire,loyer,ville,objectif_financier,comportement,habitudes_sorties,habitudes_courses
52,2024-06,3688.34,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-07,3507.46,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-08,3082.44,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-09,3639.56,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-10,4048.1,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-11,4068.59,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
52,2024-12,2652.65,jeune_salarie,2575,764,Toulouse,acheter_appartement,dépensier,170,164
53,2024-01,5057.15,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-02,2073.25,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-03,6072.98,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-04,4044.27,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-05,3872.43,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-06,3665.04,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-07,4166.66,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-08,3456.2999999999997,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-09,4351.3,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-10,4052.35,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-11,5218.01,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
53,2024-12,2993.94,cadre,6208,1274,Lyon,stabiliser,dépensier,204,470
54,2024-01,3525.37,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-02,2099.37,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-03,3514.64,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-04,3153.7200000000003,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-05,3251.0,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-06,2880.63,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-07,2788.89,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-08,2903.49,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-09,2746.06,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-10,3615.43,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-11,2757.97,independant,3773,941,Toulouse,stabiliser,normal,92,422
54,2024-12,1734.28,independant,3773,941,Toulouse,stabiliser,normal,92,422
55,2024-01,4798.83,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-02,1620.1200000000001,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-03,3731.15,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-04,2656.01,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-05,2684.63,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-06,3293.15,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-07,3295.15,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-08,3518.58,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-09,2661.61,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-10,2683.3,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-11,3377.07,independant,2936,1103,Rennes,stabiliser,normal,168,386
55,2024-12,988.3000000000001,independant,2936,1103,Rennes,stabiliser,normal,168,386
56,2024-01,3677.96,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-02,1560.59,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-03,3345.31,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-04,3315.66,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-05,3078.4700000000003,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-06,2746.5,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-07,2999.4500000000003,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-08,3395.38,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-09,3438.29,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-10,3599.48,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-11,2129.22,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
56,2024-12,1079.24,fonctionnaire,2892,947,Lyon,acheter_appartement,normal,165,195
57,2024-01,2709.82,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-02,1214.19,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-03,3752.76,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-04,2252.36,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-05,3344.18,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-06,2434.88,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-07,2165.9,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-08,2301.57,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-09,2645.35,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-10,2210.2400000000002,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-11,2677.1,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
57,2024-12,1414.32,fonctionnaire,1901,565,Paris,stabiliser,normal,121,216
58,2024-01,4642.17,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-02,1370.46,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-03,4213.68,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-04,2157.57,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-05,3199.29,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-06,3265.86,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-07,2996.79,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-08,2915.36,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-09,2784.84,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-10,2327.85,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-11,2895.45,cadre,4853,1373,Nantes,stabiliser,économe,195,408
58,2024-12,1252.26,cadre,4853,1373,Nantes,stabiliser,économe,195,408
59,2024-01,2155.75,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-02,1314.8,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-03,2683.16,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-04,1897.29,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-05,1999.14,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-06,2076.05,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-07,1896.07,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-08,1785.3600000000001,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-09,2104.63,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-10,2023.52,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-11,1909.72,jeune_salarie,2511,509,Rennes,investir,économe,143,315
59,2024-12,1208.3,jeune_salarie,2511,509,Rennes,investir,économe,143,315
60,2024-01,4021.46,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-02,1085.1100000000001,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-03,3868.99,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-04,2899.07,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-05,2433.11,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-06,2943.11,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-07,2286.94,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-08,3010.46,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-09,2833.8,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-10,3299.08,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-11,2736.97,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
60,2024-12,975.81,jeune_salarie,1723,838,Nantes,acheter_appartement,normal,239,416
61,2024-01,2861.65,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-02,1355.24,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-03,2466.37,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-04,2631.49,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-05,2617.69,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-06,1744.67,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-07,2219.15,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-08,2421.3199999999997,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-09,2194.29,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-10,2509.44,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-11,1969.23,independant,2516,737,Rennes,acheter_voiture,économe,157,358
61,2024-12,1359.24,independant,2516,737,Rennes,acheter_voiture,économe,157,358
62,2024-01,3646.4,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-02,1613.24,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-03,3915.17,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-04,3708.06,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-05,3925.89,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-06,2516.79,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-07,2396.88,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-08,2459.87,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-09,3622.01,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-10,2692.45,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-11,4518.85,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
62,2024-12,1963.71,etudiant,640,600,Bordeaux,acheter_voiture,dépensier,279,315
63,2024-01,4169.47,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-02,2327.54,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-03,4714.08,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-04,4820.73,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-05,4453.38,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-06,3692.64,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-07,3575.78,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-08,4324.06,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-09,2755.34,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-10,4279.54,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-11,4792.78,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
63,2024-12,2327.8,fonctionnaire,1835,864,Marseille,acheter_appartement,dépensier,107,454
64,2024-01,3259.31,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-02,923.01,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-03,2569.85,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-04,2418.06,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-05,2174.69,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-06,2278.86,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-07,2135.87,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-08,1881.8899999999999,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-09,2386.35,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-10,2301.46,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-11,2286.23,jeune_salarie,2464,685,Paris,économiser,économe,275,386
64,2024-12,979.78,jeune_salarie,2464,685,Paris,économiser,économe,275,386
65,2024-01,4302.35,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-02,1517.76,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-03,4673.69,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-04,2820.19,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-05,3498.7599999999998,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-06,2518.36,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-07,2882.41,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-08,2390.37,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-09,2204.75,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-10,3116.9,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-11,2894.07,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
65,2024-12,1324.25,independant,3576,1024,Lyon,acheter_appartement,normal,132,179
66,2024-01,4448.67,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-02,3063.32,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-03,5774.72,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-04,4126.5599999999995,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-05,4431.53,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-06,3361.46,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-07,4369.2,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-08,4327.12,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-09,3552.0299999999997,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-10,3982.25,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-11,3736.17,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
66,2024-12,3070.16,jeune_salarie,2350,869,Marseille,acheter_appartement,dépensier,182,272
67,2024-01,3644.16,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-02,1220.96,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-03,4007.34,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-04,2845.84,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-05,2837.64,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-06,2962.58,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-07,2549.56,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-08,2244.1,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-09,2633.48,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-10,3330.31,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-11,2234.87,fonctionnaire,2854,768,Paris,économiser,normal,158,302
67,2024-12,1900.65,fonctionnaire,2854,768,Paris,économiser,normal,158,302
68,2024-01,3547.75,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-02,1075.15,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-03,3050.16,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-04,2344.75,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-05,2866.73,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-06,2717.65,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-07,2689.11,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-08,1961.01,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-09,2780.34,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-10,2784.54,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-11,2377.05,fonctionnaire,1969,507,Lyon,investir,normal,197,237
68,2024-12,1449.91,fonctionnaire,1969,507,Lyon,investir,normal,197,237
69,2024-01,6792.31,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-02,3072.89,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-03,6344.08,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-04,4396.81,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-05,4357.01,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-06,4567.68,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-07,5065.86,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-08,4037.7,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-09,5070.41,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-10,4545.32,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-11,4071.22,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
69,2024-12,1756.97,cadre,6314,1245,Toulouse,économiser,dépensier,98,374
70,2024-01,3682.45,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-02,2582.2,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-03,3962.19,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-04,4307.87,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-05,3304.88,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-06,4518.17,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-07,4759.68,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-08,3785.62,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-09,4340.09,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-10,4645.89,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-11,3733.4,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
70,2024-12,1792.54,fonctionnaire,2070,944,Marseille,économiser,dépensier,143,222
71,2024-01,4846.38,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-02,2770.67,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-03,5002.11,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-04,3100.98,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-05,3585.04,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-06,3936.57,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-07,3027.22,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-08,3941.51,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-09,3422.19,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-10,4245.67,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-11,4259.2,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
71,2024-12,1769.36,fonctionnaire,2726,651,Rennes,investir,dépensier,114,336
72,2024-01,5824.0199999999995,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-02,2863.78,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-03,4259.54,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-04,4183.77,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-05,4742.83,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-06,3068.86,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-07,2790.45,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-08,4408.71,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-09,3019.4700000000003,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-10,3909.95,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-11,3477.02,cadre,6304,996,Toulouse,économiser,dépensier,272,330
72,2024-12,2571.55,cadre,6304,996,Toulouse,économiser,dépensier,272,330
73,2024-01,4668.8,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-02,1797.21,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-03,3616.43,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-04,3847.51,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-05,3556.63,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-06,3012.07,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-07,3762.17,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-08,4394.19,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-09,3579.91,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-10,3539.06,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-11,4001.27,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
73,2024-12,2129.18,etudiant,843,516,Bordeaux,stabiliser,dépensier,154,480
74,2024-01,2516.25,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-02,1100.52,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-03,2470.23,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-04,2320.39,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-05,2201.13,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-06,1791.53,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-07,2013.12,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-08,2444.83,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-09,2168.87,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-10,2152.47,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-11,1792.24,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
74,2024-12,1295.3,fonctionnaire,2306,628,Rennes,stabiliser,économe,289,191
75,2024-01,4149.1900000000005,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-02,1885.03,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-03,3980.78,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-04,2818.89,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-05,3218.34,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-06,2476.42,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-07,2710.14,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-08,2542.06,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-09,3214.72,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-10,3288.38,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-11,3193.42,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
75,2024-12,868.45,cadre,6647,932,Marseille,acheter_appartement,normal,122,471
76,2024-01,4096.14,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-02,1047.82,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-03,4371.15,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-04,2380.87,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-05,2937.49,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-06,3261.73,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-07,2417.62,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-08,3193.52,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-09,3318.97,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-10,3165.36,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-11,2869.84,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
76,2024-12,1400.11,cadre,4460,1443,Marseille,acheter_appartement,économe,152,379
77,2024-01,4010.62,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-02,1087.66,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-03,4223.34,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-04,2575.19,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-05,2515.9700000000003,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-06,3009.9700000000003,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-07,2901.15,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-08,2889.35,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-09,2528.6,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-10,3189.58,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-11,3062.78,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
77,2024-12,1345.95,cadre,6331,1399,Bordeaux,acheter_voiture,économe,161,323
78,2024-01,2825.84,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-02,2191.4700000000003,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-03,3686.0,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-04,2751.91,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-05,2403.93,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-06,2474.09,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-07,3497.29,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-08,2335.92,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-09,2541.39,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-10,2307.13,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-11,2594.83,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
78,2024-12,1616.24,fonctionnaire,2942,710,Paris,acheter_appartement,normal,96,317
79,2024-01,3585.19,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-02,1926.01,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-03,4410.37,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-04,2290.27,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-05,2517.59,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-06,3460.87,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-07,2826.06,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
79,2024-08,2880.66,jeune_salarie,2409,883,Bordeaux,stabiliser,normal,144,153
